EMPIN,TOTINC,INCTAX,CIP,HRSWRK,NOCS,HHSIZE,CF_RP,COW,MODE,YEAR,CITIZEN,AGEGRP,CFSTAT,POWST,GENSTAT,LFTAG,PR,ATTSCH,CMA,KOL,MARSTH,EFSIZE,SEX,CFSIZE,BEDRM,ROOM,CONDO,REPAIR,DTYPE,PID,SIM_HH_ID
52970.875,55771.152,2877.7388,99,99,99,4,2,9,9,2025,2,1,3,9,1,99,5,9,535,1,1,4,1,4,2,3,1,1,2,89b53be3,935
56970.875,66771.16,7877.739,4,4,5,2,1,1,2,2025,1,10,1,5,4,1,2,1,999,2,1,2,1,2,2,3,0,1,1,5ca27645,936
9970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,2,3,9,4,99,2,9,999,2,1,5,1,5,2,4,0,2,1,6629a703,936
44970.875,51771.152,2878.7388,3,6,4,4,1,1,2,2025,1,6,1,4,4,1,4,1,825,1,1,4,1,4,2,4,0,1,1,be09e79d,937
10970.876,18771.152,2877.7388,13,0,99,4,2,9,9,2025,2,3,3,9,1,14,2,2,462,3,1,4,2,4,3,4,0,1,1,b4a8a6e8,937
10970.876,17771.152,2877.7388,5,0,7,3,2,1,9,2025,1,4,3,9,4,12,3,2,999,3,1,3,1,3,2,2,0,1,1,d939d96e,937
10970.876,49771.152,4877.739,1,0,99,2,2,9,9,2025,1,13,1,9,3,14,5,1,999,1,2,2,1,2,3,4,0,1,1,bb7b57b2,937
607472.9,1026940.1,429214.75,10,4,2,4,1,3,2,2025,1,9,1,4,2,1,4,1,825,3,2,4,1,4,3,4,0,1,1,e295d632,938
73970.875,82771.16,13877.738,1,5,5,2,2,1,2,2025,1,6,1,4,4,1,4,1,825,1,1,2,1,2,3,4,0,1,1,e779b322,938
14970.876,30771.152,3877.7388,13,6,7,2,2,2,2,2025,1,9,1,2,4,1,3,1,999,1,2,2,2,2,2,3,0,1,1,8cd0e4f4,938
24970.875,33771.152,2878.7388,13,5,2,3,2,1,5,2025,2,6,3,4,1,1,3,1,535,1,1,3,2,3,2,2,0,2,1,a69abbfb,938
10970.876,67771.16,10877.738,6,0,99,3,1,9,9,2025,2,13,1,9,1,13,3,1,535,1,2,3,2,3,2,2,1,1,2,60976618,939
76970.875,94771.16,17877.738,13,0,1,2,2,1,9,2025,1,10,1,9,3,11,3,1,999,3,2,2,1,2,2,4,0,1,1,23247214,939
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,4,99,2,9,999,2,1,4,1,4,3,3,0,1,3,895169c7,939
92970.875,94771.16,17877.738,4,5,5,4,1,1,2,2025,2,10,1,4,1,1,5,1,999,1,2,4,2,4,2,2,0,2,1,ee487c60,940
78970.875,76771.16,11877.738,13,8,5,4,2,1,2,2025,1,8,1,5,4,1,5,1,999,1,2,4,2,4,2,3,1,1,3,7d83485c,940
10970.876,34771.152,2878.7388,13,0,99,2,2,9,9,2025,2,13,1,9,1,13,5,1,933,1,2,2,1,2,3,4,0,1,2,44d3e2b1,940
62970.875,66771.16,14877.738,13,5,7,3,2,1,2,2025,1,11,1,2,4,1,2,1,999,3,1,3,2,3,3,4,0,1,1,f7946abc,940
10970.876,24771.152,2877.7388,13,0,99,3,1,9,9,2025,3,12,2,9,1,14,3,1,535,4,1,3,1,3,2,4,0,2,1,a85369ea,941
12970.876,39771.152,3877.7388,13,0,99,2,2,9,9,2025,1,11,1,9,4,13,1,1,999,1,2,2,2,2,2,4,0,1,1,e38029a2,941
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,2,9,462,1,1,4,1,4,2,2,0,3,2,b89991bb,941
130970.875,116771.16,22877.738,4,5,5,4,1,1,9,2025,1,7,1,1,4,1,5,1,999,1,2,4,1,4,2,2,0,1,2,8b5898b2,942
13970.876,42771.152,7877.739,13,0,99,2,2,9,9,2025,1,6,1,9,4,13,2,1,462,3,1,2,1,2,2,3,0,2,1,bbdbff03,942
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,1,9,999,1,1,4,1,4,2,2,0,1,1,7493070a,942
10970.876,23771.152,2877.7388,13,0,99,2,2,9,9,2025,1,11,1,9,4,13,3,1,999,1,1,2,1,2,2,3,0,1,1,b2ded19b,942
10970.876,23771.152,2877.7388,13,0,7,3,1,2,9,2025,1,6,2,9,4,11,3,1,999,1,1,3,1,3,2,2,0,2,1,b3cb821f,943
33970.875,40771.152,3877.7388,13,6,7,3,2,1,2,2025,1,9,1,4,4,1,3,1,999,1,2,3,2,2,2,1,1,1,2,63e47e0f,943
5970.876,16771.152,2877.7388,99,99,99,2,2,9,9,2025,1,1,3,9,3,99,2,9,462,4,1,2,1,2,3,2,0,1,1,8c202c06,943
59970.875,84771.16,10877.738,9,0,5,4,1,1,9,2025,1,9,1,9,3,11,3,1,999,1,2,4,2,4,2,4,0,2,1,1b3e5106,944
31970.875,36771.152,2878.7388,13,4,8,3,2,1,2,2025,1,7,1,6,4,1,2,1,999,2,1,3,2,3,2,4,0,1,1,28f33be9,944
16970.875,35771.152,3877.7388,8,3,3,4,2,2,9,2025,2,8,1,1,1,1,3,1,999,1,2,4,1,4,2,3,0,2,1,48e46ccf,944
10970.876,26771.152,2877.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,2,1,999,2,2,2,1,2,3,4,0,1,1,76310c54,944
70970.875,72771.16,6877.739,1,5,5,4,1,1,2,2025,1,7,2,6,4,1,4,1,999,1,1,4,1,2,2,3,0,1,3,d935c796,945
19970.875,39771.152,6877.739,8,0,99,2,2,9,9,2025,1,11,1,9,2,13,3,1,535,1,1,2,2,2,3,3,0,1,2,263ce086,945
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,2,99,3,9,999,1,1,5,1,5,2,4,0,1,1,775fb5a3,945
14970.876,25771.152,2877.7388,2,1,7,2,2,1,2,2025,3,6,4,4,1,1,5,1,999,1,3,2,2,2,2,4,0,2,1,dce110e8,945
41970.875,59771.152,3877.7388,11,6,10,2,1,1,2,2025,1,8,2,5,4,1,2,1,999,2,3,2,1,2,2,3,0,2,1,46164f94,946
98970.875,116771.16,33877.74,7,0,3,3,2,1,2,2025,1,11,1,6,1,2,3,1,999,1,2,3,2,3,3,4,0,1,1,4d71100e,946
49970.875,52771.152,4877.739,2,5,8,4,1,1,2,2025,1,7,1,6,4,1,2,1,462,3,1,4,1,4,2,3,0,1,1,9e3df2ca,947
64970.875,72771.16,10877.738,6,5,5,2,2,1,2,2025,1,4,1,4,4,1,4,1,825,1,1,2,2,2,1,1,0,2,3,e1e7024a,947
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,3,9,999,1,1,4,2,4,2,3,0,1,1,58a5314f,947
41970.875,52771.152,5877.739,13,5,2,3,2,1,2,2025,2,11,1,4,1,1,3,1,535,1,2,3,1,3,2,3,0,1,1,14b909db,947
96970.875,113771.16,25877.738,5,5,2,3,1,1,2,2025,2,11,1,4,1,1,4,1,835,1,2,3,1,3,2,2,0,1,2,02550eb6,948
10970.876,34771.152,3877.7388,1,0,99,2,2,9,9,2025,1,13,1,9,4,13,2,1,462,2,2,2,1,2,2,1,0,1,3,02a30d3a,948
58970.875,62771.152,5877.739,1,6,5,2,2,1,5,2025,1,10,1,5,4,1,5,1,999,1,2,2,1,2,2,2,0,2,1,9f11690a,948
44970.875,66771.16,7877.739,13,0,5,2,1,1,9,2025,1,5,1,9,4,9,4,1,835,1,2,2,2,2,2,3,0,2,3,16bd1739,949
10970.876,18771.152,2877.7388,13,2,7,2,2,1,7,2025,1,3,4,4,4,1,2,2,462,3,1,2,2,2,2,2,0,1,1,1b3f3f3d,949
61970.875,78771.16,12877.738,2,4,2,2,1,1,9,2025,1,11,1,1,4,1,3,1,535,1,2,2,1,2,2,3,0,1,1,d81badf6,950
75970.875,97771.16,22877.738,13,8,8,2,2,3,2,2025,1,6,1,2,3,1,4,1,835,1,2,2,2,2,2,2,0,1,2,970fdc77,950
37970.875,62771.152,8877.738,13,0,5,4,1,2,9,2025,1,10,1,9,4,11,3,1,535,1,1,4,2,4,2,3,0,2,1,dc0d6aa7,951
88970.875,99771.16,18877.738,10,5,2,2,2,1,9,2025,1,6,1,1,4,1,3,1,535,1,2,2,1,2,2,4,0,2,1,2b1f94a4,951
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,3,9,535,1,1,5,2,5,2,3,0,2,1,67166481,951
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,4,99,4,9,825,1,1,3,1,3,1,1,1,1,2,2cdf10f7,951
10970.876,43771.152,2878.7388,11,0,99,2,1,9,9,2025,2,12,2,9,1,13,5,1,999,1,3,2,1,2,2,3,0,3,1,26becc53,952
30970.875,57771.152,11877.738,10,0,99,2,2,9,9,2025,1,9,1,9,4,13,2,1,999,3,2,2,1,2,3,2,0,2,3,c44335b0,952
10971.876,27771.152,2877.7388,13,0,10,3,1,1,9,2025,1,10,1,9,2,4,3,1,999,1,2,3,2,3,2,2,0,3,2,cb2234c3,953
32970.875,45771.152,6877.739,13,6,2,4,2,1,2,2025,1,11,3,4,4,1,3,1,999,1,1,4,2,4,2,3,0,2,1,34c38256,953
89970.875,112771.16,18877.738,9,8,3,2,2,3,9,2025,1,11,1,1,1,1,3,1,999,1,2,2,1,2,2,1,0,1,2,bfb9399f,953
10970.876,50771.152,7877.739,13,0,99,2,1,9,9,2025,2,13,1,9,1,13,3,1,535,1,2,2,2,2,3,3,0,1,1,58e64b5e,954
10970.876,16771.152,2877.7388,13,0,7,2,2,1,9,2025,1,3,4,9,4,10,3,2,999,1,1,2,1,2,2,4,0,2,1,dcc28c65,954
31970.875,50771.152,4877.739,13,6,8,3,1,1,2,2025,1,12,1,5,4,1,1,1,999,1,2,3,2,3,3,4,0,1,1,18114537,955
10970.876,33771.152,2877.7388,13,0,99,2,2,9,9,2025,1,12,1,9,4,13,3,1,999,1,2,2,2,2,3,4,0,2,1,871c7edd,955
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,2,99,2,9,462,2,1,3,1,3,2,4,0,1,1,21dc3a7c,955
54970.875,63771.152,9877.738,13,5,7,2,1,1,7,2025,1,11,1,4,4,1,2,1,999,3,2,2,1,2,3,4,0,1,3,9f9df38c,956
42970.875,61771.152,6877.739,4,5,2,3,2,1,9,2025,2,12,1,1,1,1,3,1,999,3,2,3,1,3,2,2,0,1,1,454afa05,956
14970.876,49771.152,7877.739,13,0,99,2,1,9,9,2025,1,11,1,9,3,13,4,1,999,1,2,2,2,2,2,3,0,1,1,2d65602e,957
10970.876,21771.152,2877.7388,13,0,99,2,2,9,9,2025,2,12,1,9,1,14,3,1,535,4,2,2,1,2,2,2,0,1,1,407a962a,957
130970.875,126771.16,25877.738,8,5,3,3,1,1,2,2025,1,7,1,4,4,1,3,1,999,1,2,3,2,3,2,3,0,2,1,1ada468a,958
10970.876,18771.152,2877.7388,13,0,7,3,2,1,9,2025,1,5,4,9,4,3,4,1,825,1,1,3,1,3,2,4,0,1,1,ff9ebfb4,958
45970.875,54771.152,7877.739,9,5,7,3,2,1,2,2025,2,11,1,2,1,1,2,1,462,3,2,3,2,3,2,1,1,1,2,bfc0ab0d,958
110970.875,126771.16,22877.738,6,5,3,3,1,1,9,2025,2,10,1,1,1,1,3,1,999,1,2,3,2,3,2,3,1,1,3,8ed752b7,959
10970.876,18771.152,2877.7388,13,0,99,2,2,9,9,2025,1,12,4,9,4,13,2,1,462,3,3,2,1,2,3,3,0,2,1,14e73b88,959
10970.876,19771.152,2877.7388,13,4,7,3,2,1,2,2025,1,7,3,4,4,1,2,1,462,2,1,3,1,3,2,3,0,1,1,2a518fc9,959
20970.875,54771.152,7877.739,7,0,99,2,1,9,9,2025,1,6,1,9,4,13,5,1,933,1,1,2,2,2,2,2,1,1,2,b4e12c16,960
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,2,3,9,4,99,3,9,999,3,1,3,1,3,3,4,0,1,1,9da2c81a,960
10970.876,23771.152,2877.7388,11,0,7,3,1,2,9,2025,1,6,2,9,4,3,3,1,999,3,1,3,1,3,3,4,0,2,1,25e02c28,961
11970.876,25771.152,2877.7388,13,3,7,4,2,2,2,2025,1,6,1,6,4,1,1,1,999,3,2,4,1,4,2,2,0,1,1,580ed078,961
10970.876,44771.152,6877.739,10,0,99,2,2,9,9,2025,1,12,1,9,4,13,2,1,999,2,2,2,1,2,2,4,0,1,1,40f37c83,961
25970.875,62771.152,8877.738,4,0,99,3,1,9,9,2025,1,7,1,9,4,13,2,1,462,3,2,3,1,3,3,4,0,1,1,ff155107,962
21970.875,33771.152,2877.7388,13,0,2,4,2,1,9,2025,1,7,3,9,4,9,3,1,535,3,1,4,2,4,2,4,0,2,1,1dd5eb90,962
11970.876,23771.152,2877.7388,13,0,8,3,2,1,9,2025,1,4,4,9,4,10,2,2,462,3,1,3,2,3,2,1,0,2,1,a8e7e3cf,962
64970.875,109771.16,22877.738,5,4,7,3,1,2,9,2025,1,11,1,1,4,1,4,1,835,1,2,3,2,3,2,3,1,1,2,43f1f752,963
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,4,9,825,1,1,4,2,4,3,4,0,1,1,b4414969,963
10970.876,16771.152,2877.7388,99,99,99,6,2,9,9,2025,1,1,3,9,2,99,4,9,835,1,1,6,2,6,2,3,0,1,2,962c431d,963
120970.875,216771.16,67877.74,8,5,1,2,1,3,2,2025,2,12,1,6,1,1,3,1,999,1,2,2,2,2,3,4,0,1,1,70825490,964
47970.875,49771.152,4877.739,13,5,4,4,2,1,2,2025,1,11,1,5,4,1,5,1,933,1,2,4,1,4,2,2,0,1,2,e1623167,964
10970.876,28771.152,2877.7388,13,0,99,2,1,9,9,2025,1,13,2,9,4,14,2,1,999,2,3,2,2,2,1,1,0,2,2,a2a2235e,965
38970.875,45771.152,4877.739,9,5,8,4,2,1,2,2025,1,9,1,4,4,1,5,2,999,1,2,4,2,4,2,2,0,2,2,061bae44,965
40970.875,69771.16,11877.738,13,2,2,2,1,1,2,2025,1,11,2,4,4,1,3,1,999,3,1,2,1,2,3,4,0,1,1,80365a8d,966
10970.876,17771.152,2877.7388,13,0,99,5,2,9,9,2025,1,3,3,9,2,13,3,2,999,3,1,5,2,5,2,3,0,1,1,cf625c5c,966
38970.875,48771.152,3877.7388,4,4,2,2,1,1,7,2025,1,10,2,4,4,1,2,1,999,2,1,2,1,2,2,3,0,2,1,fc3ba895,967
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,4,9,4,99,3,9,999,1,1,3,2,3,2,2,0,1,1,f55f1a6a,967
110970.875,107771.16,20877.738,4,5,2,2,1,1,9,2025,1,11,1,1,4,1,5,1,999,1,2,2,1,2,2,2,0,2,1,c223f0a6,968
19970.875,47771.152,4877.739,13,2,2,2,2,1,2,2025,2,12,1,4,1,1,3,1,535,1,2,2,1,2,2,3,1,1,3,f2637423,968
32970.875,40771.152,2878.7388,13,5,7,5,1,1,2,2025,3,8,1,5,1,1,2,1,462,2,2,5,2,5,2,2,0,1,3,cda7fba7,969
28970.875,53771.152,4877.739,2,0,7,3,2,3,2,2025,1,9,1,6,4,2,3,1,999,1,1,3,1,2,3,4,0,2,1,94786a51,969
93970.875,109771.16,19877.738,4,0,5,2,2,1,9,2025,1,6,1,1,3,2,5,1,933,1,2,2,1,2,3,4,0,1,2,2ad6a991,969
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,3,9,4,99,4,9,999,1,1,3,1,3,2,2,1,1,2,ee7709e4,969
120970.875,113771.16,16877.738,10,5,4,4,2,1,6,2025,2,7,3,6,1,1,3,1,535,1,1,4,2,4,2,3,1,1,2,cfdfa661,969
11970.876,38771.152,5877.739,8,0,99,3,1,9,9,2025,1,11,1,9,4,13,1,1,999,1,1,3,2,3,2,3,0,1,2,65cea2f8,970
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,2,99,5,9,933,1,1,4,1,4,2,2,0,1,2,98823a37,970
19970.875,28771.152,2877.7388,8,0,9,2,2,1,9,2025,1,10,4,9,4,9,2,2,999,3,1,2,2,2,3,4,0,1,1,e5af1d55,970
7970.876,25771.152,2877.7388,13,0,99,2,1,9,9,2025,2,13,2,9,1,14,3,1,999,1,3,2,1,2,2,3,0,1,3,9920a128,971
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,1,1,4,9,4,99,2,9,462,2,1,3,2,3,2,2,1,1,2,4f962d5f,971
32970.875,61771.152,7877.739,2,8,6,2,1,2,9,2025,2,8,1,1,1,1,4,2,825,1,2,2,1,2,2,4,0,1,1,af4be037,972
55970.875,60771.152,5877.739,4,4,5,3,2,1,9,2025,1,8,1,1,4,1,2,1,462,3,1,3,1,2,2,3,0,2,1,c9ceac77,972
120970.875,107771.16,24877.738,13,5,2,4,1,1,2,2025,1,10,1,5,4,1,2,1,462,3,1,4,2,4,2,2,1,1,2,9b746b71,973
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,1,9,999,1,1,4,1,4,2,2,0,1,1,3a74e965,973
10970.876,16771.152,2877.7388,99,99,99,3,2,9,9,2025,3,2,3,9,1,99,3,9,535,1,1,3,2,3,2,2,0,2,2,552c04ad,973
100970.875,104771.16,21877.738,13,5,2,2,2,1,9,2025,1,9,1,1,4,1,3,1,535,1,2,2,1,2,3,4,0,2,1,de22061e,973
396792.88,470734.16,222289.73,5,7,3,4,1,1,9,2025,1,11,1,1,4,1,5,1,933,1,2,4,2,4,2,1,0,1,1,d011ab20,974
39970.875,44771.152,3877.7388,4,6,4,3,2,1,2,2025,2,7,1,6,1,1,3,1,999,1,2,3,1,3,2,2,0,1,2,116ebe7c,974
10970.876,16772.152,2877.7388,99,99,99,4,2,9,9,2025,1,2,3,9,3,99,3,9,535,1,1,4,2,4,2,2,1,1,2,3fa17389,974
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,3,2,4,9,1,99,1,9,999,1,1,4,1,4,2,2,0,2,1,4e4910b1,974
62970.875,77771.16,10877.738,5,0,2,5,1,1,9,2025,1,7,1,1,4,2,2,1,999,3,1,5,1,5,2,3,0,1,3,aa255113,975
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,2,99,3,9,535,1,1,4,2,4,3,4,0,1,1,2cd174e4,975
10971.876,21771.152,2877.7388,4,0,2,3,2,1,9,2025,1,8,3,9,3,9,5,1,999,1,1,3,1,3,2,2,0,1,2,4b312266,975
43970.875,47771.152,6877.739,13,6,8,4,2,1,2,2025,1,8,1,2,4,1,2,1,462,2,1,4,2,4,2,4,0,2,1,1d58e4cb,975
10970.876,17771.152,2877.7388,13,0,99,4,2,9,9,2025,1,3,3,9,4,14,4,2,835,1,1,4,2,4,2,1,1,1,2,f1ec6b4b,975
36970.875,59771.152,5877.739,5,4,7,2,1,1,2,2025,1,12,1,2,4,1,1,1,999,1,2,2,1,2,3,3,0,1,3,669fa126,976
10970.876,16771.152,2877.7388,99,99,99,2,2,9,9,2025,1,2,4,9,3,99,2,9,462,2,1,2,2,2,2,3,0,1,1,e8323998,976
10970.876,28771.152,2877.7388,13,0,99,2,1,9,9,2025,1,13,2,9,4,13,5,1,999,1,3,2,1,2,2,2,0,2,2,37008d63,977
96970.875,96771.16,21877.738,8,5,6,3,2,1,9,2025,1,9,1,1,4,1,2,1,462,3,1,3,1,3,3,4,0,1,1,8e418a6f,977
32970.875,73771.16,10877.738,5,0,9,2,1,1,9,2025,1,11,1,9,4,12,3,1,999,1,2,2,2,2,2,4,0,1,1,9c9d97ec,978
84970.875,92771.16,10877.738,10,4,4,2,2,1,6,2025,1,9,1,5,4,1,5,1,933,1,2,2,1,2,1,1,0,1,2,6c7bc6b7,978
19970.875,40771.152,3877.7388,2,7,10,2,1,2,9,2025,1,11,1,1,4,1,5,1,933,1,2,2,1,2,2,1,1,1,2,db354ed6,979
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,4,9,3,99,4,9,835,1,1,4,2,4,2,2,0,1,1,d5c2991c,979
90970.875,92771.16,19877.738,8,5,6,4,1,1,2,2025,3,10,1,4,1,1,4,1,825,1,2,4,2,4,2,3,0,1,1,c9c13732,980
37970.875,49771.152,3877.7388,5,4,4,4,2,1,2,2025,2,8,1,4,1,1,5,1,933,1,2,4,1,4,2,4,0,2,3,01a7afe1,980
67970.875,71771.16,13877.738,4,5,5,5,2,1,2,2025,1,7,1,6,4,1,2,1,999,2,1,5,1,5,2,4,0,1,1,fa8a3cd3,980
10970.876,18771.152,2877.7388,99,0,99,4,2,9,9,2025,1,9,3,9,4,99,2,9,999,2,1,4,1,4,2,3,0,1,1,ed3a0f2c,980
12970.876,31771.152,2877.7388,4,0,5,3,1,1,9,2025,1,5,1,9,4,3,5,1,999,1,1,3,1,3,3,2,0,1,1,90bce7d8,981
10970.876,26771.152,2877.7388,8,0,99,2,2,9,9,2025,3,12,1,9,1,14,3,1,999,4,2,2,1,2,3,4,0,2,1,a49ceae9,981
10970.876,34771.152,3877.7388,5,0,99,2,2,9,9,2025,1,10,1,9,4,13,1,1,999,1,2,2,1,2,2,3,0,1,1,d1b36665,981
51970.875,67771.16,8877.738,5,6,7,2,1,1,2,2025,1,7,2,2,4,1,2,1,999,3,1,2,2,2,1,1,1,1,2,16fb44a4,982
10970.876,17771.152,2877.7388,13,5,7,3,2,1,2,2025,1,3,4,4,4,1,3,2,999,3,1,3,2,2,3,4,0,2,1,35cc9c59,982
50970.875,61771.152,5877.739,11,1,2,4,1,1,9,2025,1,5,1,1,4,1,1,2,999,1,1,4,1,4,3,4,0,1,1,966e2f6d,983
49970.875,56771.152,6877.739,4,5,5,3,2,1,9,2025,1,6,3,1,3,1,3,1,535,1,1,3,1,3,2,3,0,1,1,643b3e7d,983
25970.875,47771.152,4877.739,13,3,4,2,2,1,4,2025,1,11,1,4,4,1,2,1,462,2,2,2,1,2,3,3,0,2,1,4e307f23,983
53970.875,53771.152,4877.739,10,5,2,3,2,1,2,2025,1,6,1,5,4,1,3,1,999,1,2,3,1,3,3,4,0,2,1,7b7ffa75,983
26970.875,63771.152,10877.738,6,1,4,4,1,2,2,2025,1,9,1,4,4,1,3,1,999,1,2,4,2,4,2,2,0,1,1,bc1c83a3,984
40970.875,42771.152,3877.7388,4,5,6,2,2,1,2,2025,3,5,4,4,1,1,4,1,999,1,1,2,1,2,3,4,0,2,1,40f88788,984
59970.875,65771.16,7877.739,10,5,8,3,2,1,7,2025,1,9,1,4,4,1,1,1,999,1,2,3,1,3,3,4,0,2,1,61cb1a79,984
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,3,99,3,9,999,1,1,5,1,5,2,3,0,2,1,97172301,984
10970.876,53771.152,7877.739,13,0,99,2,1,9,9,2025,1,12,1,9,3,13,4,1,999,1,2,2,2,2,2,4,0,1,1,04a410a0,985
10970.876,18771.152,2877.7388,11,2,7,2,2,1,2,2025,1,4,4,6,3,1,2,2,999,2,1,2,2,2,2,2,0,1,1,b64bc49e,985
160970.88,156771.16,33877.74,4,5,6,2,1,1,6,2025,1,9,1,4,4,1,3,1,535,1,2,2,1,2,2,4,0,1,2,ba42cfd7,986
89970.875,87771.16,15877.738,5,5,2,2,2,1,9,2025,1,11,1,1,4,1,2,1,999,2,2,2,1,2,3,4,0,1,1,e29fcc80,986
110970.875,110771.16,23877.738,3,5,2,4,1,1,9,2025,1,8,1,1,4,1,3,1,535,1,2,4,1,4,3,3,0,1,3,8cdbfe1f,987
91970.875,98771.16,24877.738,5,5,2,2,2,1,9,2025,2,11,1,1,1,1,3,1,535,1,2,2,1,2,3,3,0,1,1,a87af2d6,987
10970.876,16771.152,2877.7388,13,2,7,5,2,1,5,2025,1,3,3,4,4,1,3,2,999,1,1,5,2,5,2,4,0,1,1,bb13d27e,987
10970.876,16771.152,2877.7388,99,99,99,4,2,9,9,2025,1,1,3,9,4,99,2,9,462,2,1,4,2,4,3,4,0,1,1,82f5e117,987
93970.875,108771.16,26877.738,8,5,8,3,1,1,2,2025,1,11,1,5,4,1,4,1,999,1,2,3,2,3,3,3,0,1,1,87fcc9e7,988
10970.876,16771.152,2877.7388,13,0,99,3,2,9,9,2025,1,3,4,9,4,14,3,2,999,1,1,3,1,3,2,2,0,1,1,6bf0ea44,988
10970.876,31771.152,2878.7388,13,0,99,2,2,9,9,2025,2,11,1,9,1,13,5,1,999,1,2,2,1,2,3,3,0,2,1,ac1a3285,988
99970.875,111771.16,26877.738,13,5,5,3,1,1,9,2025,1,11,1,1,4,1,4,1,835,1,2,3,2,3,3,4,0,1,1,9d893536,989
70970.875,71771.16,8877.738,1,5,5,4,2,1,2,2025,2,8,1,6,1,1,3,1,535,1,2,4,1,4,2,2,0,1,2,7032eb75,989
53970.875,70771.16,10877.738,10,4,4,2,2,1,2,2025,1,11,1,5,4,1,5,1,999,1,2,2,1,2,2,2,1,1,2,84dd7370,989
10970.876,50771.152,5877.739,8,0,99,2,1,9,9,2025,1,12,1,9,3,13,5,1,999,1,2,2,2,2,2,2,1,1,1,fa4d1cd4,990
11970.876,51771.152,8877.738,10,0,99,2,2,9,9,2025,1,11,1,9,4,13,4,1,835,1,2,2,1,2,2,3,0,1,1,369998f3,990
85970.875,97771.16,22877.738,13,5,7,2,1,1,2,2025,1,11,1,6,4,1,2,1,462,3,2,2,2,2,3,4,0,1,1,a244c8e6,991
35970.875,53771.152,7877.739,8,4,7,2,2,1,2,2025,1,11,1,4,4,1,2,1,999,3,2,2,1,2,3,3,0,1,1,f0a6c3ff,991
91970.875,97771.16,13877.738,4,4,6,2,1,1,9,2025,3,7,1,1,1,1,1,1,999,3,2,2,2,2,1,1,0,1,2,f7ac4153,992
10970.876,29771.152,2878.7388,3,0,99,3,2,9,9,2025,1,6,3,9,2,13,2,2,462,3,1,3,1,3,2,4,0,1,1,6b686e10,992
10970.876,66771.16,16877.738,3,0,99,2,1,9,9,2025,1,13,1,9,4,13,3,1,999,3,2,2,2,2,2,3,0,1,1,ae2e9820,993
10970.876,19771.152,2877.7388,13,0,99,4,2,9,9,2025,1,8,3,9,4,13,2,9,999,2,1,4,2,4,3,4,0,1,1,7404b654,993
35970.875,53771.152,5877.739,13,0,8,2,1,1,2,2025,1,9,2,4,4,2,5,1,999,1,1,2,2,2,3,4,0,2,1,a4cf85bc,994
84970.875,86771.16,17877.738,5,5,2,2,2,1,9,2025,1,11,1,1,4,1,1,1,999,3,1,2,1,2,3,3,0,1,1,830adb2b,994
57970.875,66771.16,7877.739,5,4,2,4,1,1,2,2025,1,7,1,6,4,1,2,1,999,2,2,4,1,4,3,4,0,2,1,a991643a,995
10970.876,16771.152,2877.7388,99,99,99,5,2,9,9,2025,1,1,3,9,4,99,2,9,999,2,1,5,2,5,3,4,0,2,1,61ee9131,995
47970.875,57771.152,9877.738,13,5,8,2,2,1,7,2025,1,10,1,4,4,1,2,1,999,2,2,2,2,2,3,4,0,1,1,0fa01bd9,995
10970.876,28771.152,2877.7388,13,0,99,2,2,9,9,2025,1,13,1,9,4,14,4,1,999,1,2,2,1,2,2,3,0,2,1,2ef172d5,995
180970.88,156771.16,37877.74,7,4,3,3,1,1,9,2025,3,7,1,1,1,1,3,1,535,1,2,3,2,3,2,2,0,1,3,664e9d9a,996
14970.876,19771.152,2877.7388,13,5,8,3,2,1,2,2025,1,4,3,2,1,1,3,1,535,1,1,3,2,3,2,4,0,1,2,5e042079,996
16970.875,26771.152,2877.7388,10,0,10,2,2,1,2,2025,3,5,1,4,1,2,3,1,999,1,2,2,1,2,2,2,0,2,2,e244244c,996
