EPINO,WGHT_EPI,end,occPRE,start,occACT,Alone,Spouse,Children,parents,otherHHs,others,otherInFAMs,friends,PR,REGION,DDAY,HHSIZE,AGEGRP,SEX,MARSTH,KOL,ATTSCH,HDGREE,NOCS,NAICS,LFTAG,COW,HRSWRK,MODE,POWST,TOTINC,CMA,PHSDFLG,CXRFLAG,PARNUM,SIM_HH_ID,Day_Type,AgentID,DTYPE,BEDRM,CONDO,ROOM,REPAIR
7.0,2532.3848,1700,10,1645,13,2,1,2,2,2,2,2.0,2.0,3,4.0,1.0,2,2,1,2,1,2.0,2.0,4,7.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,998,Weekend,366,1,3,0,3,1
8.0,2532.3848,1820,4,1700,11,2,1,2,2,2,2,2.0,2.0,3,4.0,1.0,2,2,1,2,1,2.0,2.0,4,7.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,998,Weekend,366,1,3,0,3,1
9.0,2532.3848,1920,1,1820,12,2,1,2,2,2,2,2.0,2.0,3,4.0,1.0,2,2,1,2,1,2.0,2.0,4,7.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,998,Weekend,366,1,3,0,3,1
10.0,2532.3848,2020,1,1920,6,9,9,9,9,9,9,9.0,9.0,3,4.0,1.0,2,2,1,2,1,2.0,2.0,4,7.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,998,Weekend,366,1,3,0,3,1
11.0,2532.3848,2220,1,2020,10,9,9,9,9,9,9,9.0,9.0,3,4.0,1.0,2,2,1,2,1,2.0,2.0,4,7.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,998,Weekend,366,1,3,0,3,1
12.0,2532.3848,400,1,2220,5,9,9,9,9,9,9,9.0,9.0,3,4.0,1.0,2,2,1,2,1,2.0,2.0,4,7.0,1.0,1,1,2,2.0,2.0,1.0,1.0,2.0,0.0,998,Weekend,366,1,3,0,3,1
1.0,3464.2076,700,1,400,5,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
2.0,3464.2076,705,1,700,7,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
3.0,3464.2076,710,1,705,2,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
4.0,3464.2076,725,1,710,2,2,2,2,2,2,1,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
5.0,3464.2076,730,1,725,2,2,2,2,2,2,1,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
6.0,3464.2076,735,1,730,7,2,2,2,2,2,1,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
7.0,3464.2076,740,10,735,13,2,2,2,2,2,1,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
8.0,3464.2076,755,10,740,13,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
9.0,3464.2076,1155,2,755,1,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
10.0,3464.2076,1255,2,1155,1,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
11.0,3464.2076,1555,2,1255,1,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
12.0,3464.2076,1610,10,1555,13,2,2,2,2,2,1,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
13.0,3464.2076,1615,10,1610,13,2,2,2,2,2,1,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
14.0,3464.2076,1630,10,1615,13,2,2,2,2,2,1,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
15.0,3464.2076,1700,1,1630,8,2,2,2,2,2,1,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
16.0,3464.2076,1720,1,1700,2,2,2,2,2,2,1,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
17.0,3464.2076,1735,1,1720,6,2,2,2,2,2,1,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
18.0,3464.2076,1750,10,1735,13,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
19.0,3464.2076,1850,2,1750,1,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
20.0,3464.2076,1905,10,1850,13,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
21.0,3464.2076,1920,1,1905,2,2,1,2,2,2,1,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
22.0,3464.2076,1930,1,1920,7,1,2,2,2,2,2,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
23.0,3464.2076,2130,1,1930,10,2,1,2,2,2,1,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
24.0,3464.2076,400,1,2130,5,2,1,2,2,2,1,2.0,2.0,3,2.0,4.0,2,3,2,2,3,2.0,3.0,2,95.0,1.0,1,2,2,2.0,3.0,1.0,1.0,2.0,0.0,999,Weekday,367,1,2,0,2,1
1.0,14406.1445,1200,1,400,5,1,2,2,2,2,2,2.0,2.0,4,3.0,4.0,2,5,2,2,1,2.0,4.0,1,1.0,1.0,2,2,2,2.0,1.0,2.0,1.0,2.0,0.0,999,Weekday,368,1,2,0,4,1
2.0,14406.1445,1300,1,1200,1,1,2,2,2,2,2,2.0,2.0,4,3.0,4.0,2,5,2,2,1,2.0,4.0,1,1.0,1.0,2,2,2,2.0,1.0,2.0,1.0,2.0,0.0,999,Weekday,368,1,2,0,4,1
3.0,14406.1445,1500,1,1300,2,1,2,2,2,2,2,2.0,2.0,4,3.0,4.0,2,5,2,2,1,2.0,4.0,1,1.0,1.0,2,2,2,2.0,1.0,2.0,1.0,2.0,0.0,999,Weekday,368,1,2,0,4,1
4.0,14406.1445,1600,1,1500,1,1,2,2,2,2,2,2.0,2.0,4,3.0,4.0,2,5,2,2,1,2.0,4.0,1,1.0,1.0,2,2,2,2.0,1.0,2.0,1.0,2.0,0.0,999,Weekday,368,1,2,0,4,1
5.0,14406.1445,1700,1,1600,10,1,2,2,2,2,2,2.0,2.0,4,3.0,4.0,2,5,2,2,1,2.0,4.0,1,1.0,1.0,2,2,2,2.0,1.0,2.0,1.0,2.0,0.0,999,Weekday,368,1,2,0,4,1
6.0,14406.1445,1800,1,1700,6,2,1,2,2,2,2,2.0,2.0,4,3.0,4.0,2,5,2,2,1,2.0,4.0,1,1.0,1.0,2,2,2,2.0,1.0,2.0,1.0,2.0,0.0,999,Weekday,368,1,2,0,4,1
7.0,14406.1445,1900,1,1800,1,1,2,2,2,2,2,2.0,2.0,4,3.0,4.0,2,5,2,2,1,2.0,4.0,1,1.0,1.0,2,2,2,2.0,1.0,2.0,1.0,2.0,0.0,999,Weekday,368,1,2,0,4,1
8.0,14406.1445,2200,1,1900,10,2,1,2,2,2,2,2.0,2.0,4,3.0,4.0,2,5,2,2,1,2.0,4.0,1,1.0,1.0,2,2,2,2.0,1.0,2.0,1.0,2.0,0.0,999,Weekday,368,1,2,0,4,1
9.0,14406.1445,200,1,2200,5,1,2,2,2,2,2,2.0,2.0,4,3.0,4.0,2,5,2,2,1,2.0,4.0,1,1.0,1.0,2,2,2,2.0,1.0,2.0,1.0,2.0,0.0,999,Weekday,368,1,2,0,4,1
10.0,14406.1445,400,1,200,1,1,2,2,2,2,2,2.0,2.0,4,3.0,4.0,2,5,2,2,1,2.0,4.0,1,1.0,1.0,2,2,2,2.0,1.0,2.0,1.0,2.0,0.0,999,Weekday,368,1,2,0,4,1
1.0,1841.034,800,1,400,5,2,1,2,2,2,2,2.0,2.0,3,4.0,7.0,2,3,2,2,1,2.0,4.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,367,1,2,0,2,1
2.0,1841.034,845,1,800,7,2,1,2,2,2,2,2.0,2.0,3,4.0,7.0,2,3,2,2,1,2.0,4.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,367,1,2,0,2,1
3.0,1841.034,915,1,845,12,2,1,2,2,2,2,2.0,2.0,3,4.0,7.0,2,3,2,2,1,2.0,4.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,367,1,2,0,2,1
4.0,1841.034,1015,1,915,2,2,1,2,2,2,2,2.0,2.0,3,4.0,7.0,2,3,2,2,1,2.0,4.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,367,1,2,0,2,1
5.0,1841.034,1045,1,1015,2,2,1,2,2,2,2,2.0,2.0,3,4.0,7.0,2,3,2,2,1,2.0,4.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,367,1,2,0,2,1
6.0,1841.034,1245,1,1045,8,1,2,2,2,2,2,2.0,2.0,3,4.0,7.0,2,3,2,2,1,2.0,4.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,367,1,2,0,2,1
7.0,1841.034,1315,1,1245,6,1,2,2,2,2,2,2.0,2.0,3,4.0,7.0,2,3,2,2,1,2.0,4.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,367,1,2,0,2,1
8.0,1841.034,1515,1,1315,11,1,2,2,2,2,2,2.0,2.0,3,4.0,7.0,2,3,2,2,1,2.0,4.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,367,1,2,0,2,1
9.0,1841.034,1815,1,1515,12,2,1,2,2,2,2,2.0,2.0,3,4.0,7.0,2,3,2,2,1,2.0,4.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,367,1,2,0,2,1
10.0,1841.034,2015,1,1815,2,2,1,2,2,2,1,2.0,2.0,3,4.0,7.0,2,3,2,2,1,2.0,4.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,367,1,2,0,2,1
11.0,1841.034,2115,1,2015,2,2,1,2,2,2,1,2.0,2.0,3,4.0,7.0,2,3,2,2,1,2.0,4.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,367,1,2,0,2,1
12.0,1841.034,2215,1,2115,7,2,1,2,2,2,1,2.0,2.0,3,4.0,7.0,2,3,2,2,1,2.0,4.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,367,1,2,0,2,1
13.0,1841.034,400,1,2215,5,2,1,2,2,2,1,2.0,2.0,3,4.0,7.0,2,3,2,2,1,2.0,4.0,5,20.0,1.0,1,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,367,1,2,0,2,1
1.0,1410.2236,730,1,400,5,2,1,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
2.0,1410.2236,740,1,730,7,2,1,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
3.0,1410.2236,900,1,740,9,2,1,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
4.0,1410.2236,915,1,900,6,2,1,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
5.0,1410.2236,925,1,915,7,1,2,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
6.0,1410.2236,955,10,925,13,2,2,2,2,2,2,2.0,1.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
7.0,1410.2236,1600,2,955,1,9,9,9,9,9,9,9.0,9.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
8.0,1410.2236,1630,10,1600,13,2,1,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
9.0,1410.2236,1700,1,1630,2,2,1,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
10.0,1410.2236,1800,1,1700,6,2,1,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
11.0,1410.2236,1820,10,1800,13,2,1,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
12.0,1410.2236,1950,7,1820,6,2,1,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
13.0,1410.2236,2035,5,1950,4,2,1,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
14.0,1410.2236,2055,10,2035,13,2,1,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
15.0,1410.2236,2110,1,2055,7,1,2,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
16.0,1410.2236,2220,1,2110,10,2,1,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
17.0,1410.2236,2235,1,2220,7,2,1,2,2,2,2,2.0,2.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
18.0,1410.2236,400,1,2235,5,9,9,9,9,9,9,9.0,9.0,4,5.0,7.0,2,5,2,2,1,2.0,3.0,8,19.0,1.0,2,2,2,2.0,5.0,1.0,1.0,2.0,0.0,999,Weekend,368,1,2,0,4,1
1.0,775.7103,530,1,400,5,2,1,2,2,2,2,2.0,2.0,3,4.0,4.0,2,5,1,2,1,2.0,1.0,1,1.0,1.0,2,1,2,2.0,2.0,2.0,1.0,2.0,0.0,1001,Weekday,369,1,2,0,3,1
2.0,775.7103,545,1,530,7,2,1,2,2,2,2,2.0,2.0,3,4.0,4.0,2,5,1,2,1,2.0,1.0,1,1.0,1.0,2,1,2,2.0,2.0,2.0,1.0,2.0,0.0,1001,Weekday,369,1,2,0,3,1
3.0,775.7103,645,1,545,6,2,1,2,2,2,2,2.0,2.0,3,4.0,4.0,2,5,1,2,1,2.0,1.0,1,1.0,1.0,2,1,2,2.0,2.0,2.0,1.0,2.0,0.0,1001,Weekday,369,1,2,0,3,1
4.0,775.7103,745,1,645,2,1,2,2,2,2,2,2.0,2.0,3,4.0,4.0,2,5,1,2,1,2.0,1.0,1,1.0,1.0,2,1,2,2.0,2.0,2.0,1.0,2.0,0.0,1001,Weekday,369,1,2,0,3,1
5.0,775.7103,945,1,745,11,1,2,2,2,2,2,2.0,2.0,3,4.0,4.0,2,5,1,2,1,2.0,1.0,1,1.0,1.0,2,1,2,2.0,2.0,2.0,1.0,2.0,0.0,1001,Weekday,369,1,2,0,3,1
6.0,775.7103,955,10,945,13,1,2,2,2,2,2,2.0,2.0,3,4.0,4.0,2,5,1,2,1,2.0,1.0,1,1.0,1.0,2,1,2,2.0,2.0,2.0,1.0,2.0,0.0,1001,Weekday,369,1,2,0,3,1
7.0,775.7103,1855,1,955,1,2,1,2,2,2,2,2.0,2.0,3,4.0,4.0,2,5,1,2,1,2.0,1.0,1,1.0,1.0,2,1,2,2.0,2.0,2.0,1.0,2.0,0.0,1001,Weekday,369,1,2,0,3,1
8.0,775.7103,1925,1,1855,2,1,2,2,2,2,2,2.0,2.0,3,4.0,4.0,2,5,1,2,1,2.0,1.0,1,1.0,1.0,2,1,2,2.0,2.0,2.0,1.0,2.0,0.0,1001,Weekday,369,1,2,0,3,1
9.0,775.7103,2025,1,1925,6,2,1,2,2,2,2,2.0,2.0,3,4.0,4.0,2,5,1,2,1,2.0,1.0,1,1.0,1.0,2,1,2,2.0,2.0,2.0,1.0,2.0,0.0,1001,Weekday,369,1,2,0,3,1
10.0,775.7103,2130,1,2025,10,2,1,2,2,2,2,2.0,2.0,3,4.0,4.0,2,5,1,2,1,2.0,1.0,1,1.0,1.0,2,1,2,2.0,2.0,2.0,1.0,2.0,0.0,1001,Weekday,369,1,2,0,3,1
11.0,775.7103,400,1,2130,5,2,1,2,2,2,2,2.0,2.0,3,4.0,4.0,2,5,1,2,1,2.0,1.0,1,1.0,1.0,2,1,2,2.0,2.0,2.0,1.0,2.0,0.0,1001,Weekday,369,1,2,0,3,1
1.0,1677.506,1240,1,400,5,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,2,5,1,3,1,2.0,6.0,5,15.0,1.0,2,1,2,2.0,3.0,1.0,2.0,1.0,0.0,1001,Weekend,369,1,2,0,3,1
2.0,1677.506,1305,10,1240,13,1,2,2,2,2,2,2.0,2.0,3,3.0,7.0,2,5,1,3,1,2.0,6.0,5,15.0,1.0,2,1,2,2.0,3.0,1.0,2.0,1.0,0.0,1001,Weekend,369,1,2,0,3,1
3.0,1677.506,1315,3,1305,6,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,2,5,1,3,1,2.0,6.0,5,15.0,1.0,2,1,2,2.0,3.0,1.0,2.0,1.0,0.0,1001,Weekend,369,1,2,0,3,1
4.0,1677.506,1745,5,1315,4,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,2,5,1,3,1,2.0,6.0,5,15.0,1.0,2,1,2,2.0,3.0,1.0,2.0,1.0,0.0,1001,Weekend,369,1,2,0,3,1
5.0,1677.506,1945,3,1745,9,2,1,2,2,2,2,2.0,2.0,3,3.0,7.0,2,5,1,3,1,2.0,6.0,5,15.0,1.0,2,1,2,2.0,3.0,1.0,2.0,1.0,0.0,1001,Weekend,369,1,2,0,3,1
6.0,1677.506,2045,3,1945,6,9,9,9,9,9,9,9.0,9.0,3,3.0,7.0,2,5,1,3,1,2.0,6.0,5,15.0,1.0,2,1,2,2.0,3.0,1.0,2.0,1.0,0.0,1001,Weekend,369,1,2,0,3,1
7.0,1677.506,2245,3,2045,9,9,9,9,9,9,9,9.0,9.0,3,3.0,7.0,2,5,1,3,1,2.0,6.0,5,15.0,1.0,2,1,2,2.0,3.0,1.0,2.0,1.0,0.0,1001,Weekend,369,1,2,0,3,1
8.0,1677.506,400,3,2245,5,9,9,9,9,9,9,9.0,9.0,3,3.0,7.0,2,5,1,3,1,2.0,6.0,5,15.0,1.0,2,1,2,2.0,3.0,1.0,2.0,1.0,0.0,1001,Weekend,369,1,2,0,3,1
1.0,1347.421,500,4,400,5,2,1,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
2.0,1347.421,600,4,500,6,1,2,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
3.0,1347.421,900,4,600,9,2,1,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
4.0,1347.421,915,10,900,13,1,2,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
5.0,1347.421,925,1,915,9,1,2,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
6.0,1347.421,1130,1,925,10,1,2,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
7.0,1347.421,1140,10,1130,13,1,2,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
8.0,1347.421,1215,2,1140,1,2,2,2,2,2,2,2.0,1.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
9.0,1347.421,1225,10,1215,13,1,2,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
10.0,1347.421,1240,1,1225,6,2,2,2,2,2,2,1.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
11.0,1347.421,1320,1,1240,1,1,2,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
12.0,1347.421,1350,10,1320,13,2,2,2,2,2,2,2.0,1.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
13.0,1347.421,1400,5,1350,4,1,2,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
14.0,1347.421,1415,5,1400,4,1,2,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
15.0,1347.421,1420,10,1415,13,1,2,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
16.0,1347.421,1600,1,1420,1,1,2,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
17.0,1347.421,1610,10,1600,13,1,2,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
18.0,1347.421,1800,4,1610,6,2,1,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
19.0,1347.421,1820,4,1800,6,2,1,2,2,2,2,2.0,2.0,2,2.0,2.0,2,4,2,1,2,2.0,2.0,8,4.0,1.0,1,2,2,2.0,4.0,2.0,2.0,1.0,0.0,1003,Weekday,370,1,2,1,2,1
